	book_id	goodreads_book_id	best_book_id	work_id	books_count	isbn	isbn13	authors	original_publication_year	original_title	title	language_code	average_rating	ratings_count	work_ratings_count	work_text_reviews_count	ratings_1	ratings_2	ratings_3	ratings_4	ratings_5	image_url	small_image_url	processed_x	asin	category	salesrank	processed_y
3556	8791	893731	893731	1807862	42	425178102	9780425178100.0	Dave Barry	1999.0	Big Trouble	Big Trouble	eng	3.81	10954	11621	646	208	818	3116	4292	3187	https://images.gr-assets.com/books/1429999879m/893731.jpg	https://images.gr-assets.com/books/1429999879s/893731.jpg	bigtrouble	0425184129	Book	359492	bigtrouble
3557	8791	893731	893731	1807862	42	425178102	9780425178100.0	Dave Barry	1999.0	Big Trouble	Big Trouble	eng	3.81	10954	11621	646	208	818	3116	4292	3187	https://images.gr-assets.com/books/1429999879m/893731.jpg	https://images.gr-assets.com/books/1429999879s/893731.jpg	bigtrouble	0399145672	Book	189659	bigtrouble
3558	8791	893731	893731	1807862	42	425178102	9780425178100.0	Dave Barry	1999.0	Big Trouble	Big Trouble	eng	3.81	10954	11621	646	208	818	3116	4292	3187	https://images.gr-assets.com/books/1429999879m/893731.jpg	https://images.gr-assets.com/books/1429999879s/893731.jpg	bigtrouble	0425178102	Book	14990	bigtrouble
3559	8791	893731	893731	1807862	42	425178102	9780425178100.0	Dave Barry	1999.0	Big Trouble	Big Trouble	eng	3.81	10954	11621	646	208	818	3116	4292	3187	https://images.gr-assets.com/books/1429999879m/893731.jpg	https://images.gr-assets.com/books/1429999879s/893731.jpg	bigtrouble	1587880245	Book	1210937	bigtrouble
3560	8801	22304	22304	2512697	29	743231511	9780743231510.0	Douglas Coupland	1994.0	Life after God	Life After God	eng	3.82	8659	10035	432	132	771	2733	3511	2888	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	lifeaftergod	0671874349	Book	103075	lifeaftergod
3561	8805	50453	50453	821830	54	876855966	9780876855970.0	Charles Bukowski	1983.0	Hot Water Music	Hot Water Music	en-US	3.93	8815	10210	361	161	489	2356	4081	3123	https://images.gr-assets.com/books/1428126071m/50453.jpg	https://images.gr-assets.com/books/1428126071s/50453.jpg	hotwatermusic	0876855966	Book	155504	hotwatermusic
3562	8805	50453	50453	821830	54	876855966	9780876855970.0	Charles Bukowski	1983.0	Hot Water Music	Hot Water Music	en-US	3.93	8815	10210	361	161	489	2356	4081	3123	https://images.gr-assets.com/books/1428126071m/50453.jpg	https://images.gr-assets.com/books/1428126071s/50453.jpg	hotwatermusic	0876855974	Book	678029	hotwatermusic
3563	8814	4599	4599	859386	36	786886323	9780786886330.0	Glen David Gold	2001.0	 Carter Beats the Devil	Carter Beats the Devil	eng	4.09	10000	10976	901	88	426	1968	4443	4051	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	carterbeatsthedevil	0786867345	Book	245064	carterbeatsthedevil
3564	8814	4599	4599	859386	36	786886323	9780786886330.0	Glen David Gold	2001.0	 Carter Beats the Devil	Carter Beats the Devil	eng	4.09	10000	10976	901	88	426	1968	4443	4051	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	carterbeatsthedevil	0694525014	Book	742757	carterbeatsthedevil
3565	8814	4599	4599	859386	36	786886323	9780786886330.0	Glen David Gold	2001.0	 Carter Beats the Devil	Carter Beats the Devil	eng	4.09	10000	10976	901	88	426	1968	4443	4051	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	carterbeatsthedevil	0786886323	Book	78793	carterbeatsthedevil
3566	8815	436806	436806	616919	58	872862097	9780872862100.0	Georges Bataille, Joachim Neugroschel, Dovid Bergelson	1928.0	Histoire de l'oeil	Story of the Eye	eng	3.71	9227	10955	906	517	1009	2697	3644	3088	https://images.gr-assets.com/books/1490682356m/436806.jpg	https://images.gr-assets.com/books/1490682356s/436806.jpg	histoiredeloeil	0872862097	Book	44835	storyoftheeye
3567	8821	105189	105189	7893082	115		9780140157550.0	Gabriel García Márquez, Randolph Hogan	1970.0	Relato de un náufrago	The Story of a Shipwrecked Sailor	eng	3.73	5354	11279	662	199	751	3397	4503	2429	https://images.gr-assets.com/books/1450711004m/105189.jpg	https://images.gr-assets.com/books/1450711004s/105189.jpg	relatodeunnufrago	067972205X	Book	134084	thestoryofashipwreckedsailor
3568	8830	43345	43345	838999	67	743484355	9780743484350.0	Mary Higgins Clark	1982.0	A Cry in the Night	A Cry In The Night	eng	3.84	12157	13886	533	179	759	4025	5068	3855	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	acryinthenight	0671886665	Book	249623	acryinthenight
3569	8833	789559	789559	1063622	24	899190359	9780899190360.0	Paul Galdone, Peter Christen Asbjørnsen	1841.0	The Three Billy Goats Gruff	The Three Billy Goats Gruff	eng	4.14	12918	13069	238	107	488	2844	3616	6014	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thethreebillygoatsgruff	0395288126	Book	464673	thethreebillygoatsgruff
3570	8833	789559	789559	1063622	24	899190359	9780899190360.0	Paul Galdone, Peter Christen Asbjørnsen	1841.0	The Three Billy Goats Gruff	The Three Billy Goats Gruff	eng	4.14	12918	13069	238	107	488	2844	3616	6014	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thethreebillygoatsgruff	0152863974	Book	270403	thethreebillygoatsgruff
3571	8833	789559	789559	1063622	24	899190359	9780899190360.0	Paul Galdone, Peter Christen Asbjørnsen	1841.0	The Three Billy Goats Gruff	The Three Billy Goats Gruff	eng	4.14	12918	13069	238	107	488	2844	3616	6014	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thethreebillygoatsgruff	0156901501	Book	346995	thethreebillygoatsgruff
3572	8833	789559	789559	1063622	24	899190359	9780899190360.0	Paul Galdone, Peter Christen Asbjørnsen	1841.0	The Three Billy Goats Gruff	The Three Billy Goats Gruff	eng	4.14	12918	13069	238	107	488	2844	3616	6014	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thethreebillygoatsgruff	0899190359	Book	32116	thethreebillygoatsgruff
3573	8838	2978	2978	1180015	128	60594527	9780060594530.0	James Hilton	1933.0	Lost Horizon	Lost Horizon		3.9	10907	13070	1093	147	663	3367	5032	3861	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	losthorizon	0671664271	Book	9993	losthorizon
3574	8840	349929	349929	2369306	62	142437271	9780142437280.0	Nella Larsen, Ntozake Shange, Thadious M. Davis	1929.0	Passing	Passing	eng	3.8	10544	12372	844	151	702	3481	5133	2905	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	passing	0405019300	Book	2600622	passing
3575	8840	349929	349929	2369306	62	142437271	9780142437280.0	Nella Larsen, Ntozake Shange, Thadious M. Davis	1929.0	Passing	Passing	eng	3.8	10544	12372	844	151	702	3481	5133	2905	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	passing	0380805855	Book	498235	passing
3576	8848	278102	278102	1461263	43	440236924	9780440236920.0	Danielle Steel	1987.0		Kaleidoscope	fre	3.88	11207	11812	280	131	718	3409	3784	3770	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	nan	0440201926	Book	387227	kaleidoscope
3577	8848	278102	278102	1461263	43	440236924	9780440236920.0	Danielle Steel	1987.0		Kaleidoscope	fre	3.88	11207	11812	280	131	718	3409	3784	3770	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	nan	1569472866	Book	584558	kaleidoscope
3578	8848	278102	278102	1461263	43	440236924	9780440236920.0	Danielle Steel	1987.0		Kaleidoscope	fre	3.88	11207	11812	280	131	718	3409	3784	3770	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	nan	0385295944	Book	634994	kaleidoscope
3579	8849	19001	19001	2492347	92	743457927	9780743457930.0	John le Carré	1986.0	A Perfect Spy	A Perfect Spy		3.99	10901	12383	459	184	516	2650	4954	4079	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	aperfectspy	0671042750	Book	554332	aperfectspy
3580	8859	121715	121715	1629232	42	60653205	9780060653200.0	C.S. Lewis	1949.0	The Weight of Glory	The Weight of Glory	eng	4.41	9835	10668	588	51	152	1144	3322	5999	https://images.gr-assets.com/books/1381283728m/121715.jpg	https://images.gr-assets.com/books/1381283728s/121715.jpg	theweightofglory	0060653205	Book	6055	theweightofglory
3581	8860	114141	114141	1615707	70	515122734	9780515122730.0	Nora Roberts	1997.0	Sanctuary	Sanctuary	eng	3.87	14219	15487	405	173	865	4365	5505	4579	https://images.gr-assets.com/books/1351342765m/114141.jpg	https://images.gr-assets.com/books/1351342765s/114141.jpg	sanctuary	0515122734	Book	48508	sanctuary
3582	8860	114141	114141	1615707	70	515122734	9780515122730.0	Nora Roberts	1997.0	Sanctuary	Sanctuary	eng	3.87	14219	15487	405	173	865	4365	5505	4579	https://images.gr-assets.com/books/1351342765m/114141.jpg	https://images.gr-assets.com/books/1351342765s/114141.jpg	sanctuary	0764225111	Book	198343	sanctuary
3583	8860	114141	114141	1615707	70	515122734	9780515122730.0	Nora Roberts	1997.0	Sanctuary	Sanctuary	eng	3.87	14219	15487	405	173	865	4365	5505	4579	https://images.gr-assets.com/books/1351342765m/114141.jpg	https://images.gr-assets.com/books/1351342765s/114141.jpg	sanctuary	0743411420	Book	402475	sanctuary
3584	8860	114141	114141	1615707	70	515122734	9780515122730.0	Nora Roberts	1997.0	Sanctuary	Sanctuary	eng	3.87	14219	15487	405	173	865	4365	5505	4579	https://images.gr-assets.com/books/1351342765m/114141.jpg	https://images.gr-assets.com/books/1351342765s/114141.jpg	sanctuary	0764225103	Book	89302	sanctuary
3585	8860	114141	114141	1615707	70	515122734	9780515122730.0	Nora Roberts	1997.0	Sanctuary	Sanctuary	eng	3.87	14219	15487	405	173	865	4365	5505	4579	https://images.gr-assets.com/books/1351342765m/114141.jpg	https://images.gr-assets.com/books/1351342765s/114141.jpg	sanctuary	0679748148	Book	194232	sanctuary
3586	8866	1251032	1251032	2034398	19	1423101952	9781423101960.0	Perry Moore	2007.0	Hero	Hero	eng	3.88	13464	14568	1386	431	1100	3332	4655	5050	https://images.gr-assets.com/books/1311716594m/1251032.jpg	https://images.gr-assets.com/books/1311716594s/1251032.jpg	hero	0141307013	Book	428746	hero
3587	8877	67657	67657	65618	9	375751114	9780375751110.0	Paula H. Deen, John Berendt	1998.0	The Lady & Sons Savannah Country Cookbook	The Lady & Sons Savannah Country Cookbook		4.0	10026	10067	63	322	562	2115	2885	4183	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theladysonssavannahcountrycookbook	0375751114	Book	1025	theladysonssavannahcountrycookbook
3588	8879	158141	158141	152624	35	671723227	9780671723220.0	Nicholas Pileggi	1985.0	Wiseguy: Life in a Mafia Family	Wiseguy	en-US	4.14	8715	10204	454	76	261	1780	4105	3982	https://images.gr-assets.com/books/1223643389m/158141.jpg	https://images.gr-assets.com/books/1223643389s/158141.jpg	wiseguylifeinamafiafamily	0671723227	Book	8058	wiseguy
3589	8886	925367	925367	910376	30	312965338	9780312965330.0	Anatoli Boukreev, G. Weston DeWalt	1997.0	The Climb: Tragic Ambitions on Everest	The Climb: Tragic Ambitions on Everest		3.89	9584	10292	504	126	473	2672	4148	2873	https://images.gr-assets.com/books/1311995989m/925367.jpg	https://images.gr-assets.com/books/1311995989s/925367.jpg	theclimbtragicambitionsoneverest	0312168144	Book	521164	theclimbtragicambitionsoneverest
3590	8886	925367	925367	910376	30	312965338	9780312965330.0	Anatoli Boukreev, G. Weston DeWalt	1997.0	The Climb: Tragic Ambitions on Everest	The Climb: Tragic Ambitions on Everest		3.89	9584	10292	504	126	473	2672	4148	2873	https://images.gr-assets.com/books/1311995989m/925367.jpg	https://images.gr-assets.com/books/1311995989s/925367.jpg	theclimbtragicambitionsoneverest	0312965338	Book	32263	theclimbtragicambitionsoneverest
3591	8888	246546	246546	3719102	316	1406501069	9781406501060.0	Louisa May Alcott	1869.0	An Old-Fashioned Girl	An Old-Fashioned Girl		4.05	12818	15032	709	236	700	3126	4944	6026	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	anoldfashionedgirl	0613056256	Book	937287	anoldfashionedgirl
3592	8888	246546	246546	3719102	316	1406501069	9781406501060.0	Louisa May Alcott	1869.0	An Old-Fashioned Girl	An Old-Fashioned Girl		4.05	12818	15032	709	236	700	3126	4944	6026	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	anoldfashionedgirl	0316037753	Book	607785	anoldfashionedgirl
3593	8897	774060	774060	1299871	31	380756277	9780380756280.0	Johanna Lindsey	1991.0	Prisoner of my desire 	Prisoner of My Desire		4.06	13391	13982	325	230	626	2921	4446	5759	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	prisonerofmydesire	0060509325	Book	550925	prisonerofmydesire
3594	8897	774060	774060	1299871	31	380756277	9780380756280.0	Johanna Lindsey	1991.0	Prisoner of my desire 	Prisoner of My Desire		4.06	13391	13982	325	230	626	2921	4446	5759	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	prisonerofmydesire	0380756277	Book	177534	prisonerofmydesire
3595	8908	85679	85679	2732306	74	155970361X	9781559703610.0	Bertolt Brecht, David Hare	1941.0	Mutter Courage und ihre Kinder	Mother Courage and Her Children	eng	3.66	9705	12086	252	392	1260	3369	4096	2969	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	muttercourageundihrekinder	0802130828	Book	42527	mothercourageandherchildren
3596	8912	7203669	7203669	7904929	50	1439166641	9781439166640.0	Nic Pizzolatto	2004.0	Galveston	Galveston	eng	3.72	7601	9871	1027	187	699	2813	4192	1980	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	galveston	0441008003	Book	666647	galveston
3597	8912	7203669	7203669	7904929	50	1439166641	9781439166640.0	Nic Pizzolatto	2004.0	Galveston	Galveston	eng	3.72	7601	9871	1027	187	699	2813	4192	1980	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	galveston	0441006868	Book	808357	galveston
3598	8923	126583	126583	2555382	59	375719202	9780375719200.0	John O'Hara	1933.0	Appointment in Samarra	Appointment in Samarra	eng	3.83	10663	11420	603	279	802	2811	4251	3277	https://images.gr-assets.com/books/1320446769m/126583.jpg	https://images.gr-assets.com/books/1320446769s/126583.jpg	appointmentinsamarra	0394711920	Book	195144	appointmentinsamarra
3599	8930	1823	1823	5946	20	743233212	9780743233220.0	Jon Ronson	2001.0	Them: Adventures with Extremists	Them: Adventures with Extremists	en-US	3.94	9081	11362	833	71	394	2648	5284	2965	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	themadventureswithextremists	0743233212	Book	67781	themadventureswithextremists
3600	8930	1823	1823	5946	20	743233212	9780743233220.0	Jon Ronson	2001.0	Them: Adventures with Extremists	Them: Adventures with Extremists	en-US	3.94	9081	11362	833	71	394	2648	5284	2965	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	themadventureswithextremists	0743227077	Book	326777	themadventureswithextremists
3601	8937	227570	227570	1153604	23	1857933362	9781857933370.0	Terry Jones, Brian Froud	1994.0	Lady Cottington's Pressed Fairy Book	Lady Cottington's Pressed Fairy Book	eng	3.99	11518	12272	204	379	761	2556	3442	5134	https://images.gr-assets.com/books/1408938052m/227570.jpg	https://images.gr-assets.com/books/1408938052s/227570.jpg	ladycottingtonspressedfairybook	1857933362	Book	54419	ladycottingtonspressedfairybook
3602	8937	227570	227570	1153604	23	1857933362	9781857933370.0	Terry Jones, Brian Froud	1994.0	Lady Cottington's Pressed Fairy Book	Lady Cottington's Pressed Fairy Book	eng	3.99	11518	12272	204	379	761	2556	3442	5134	https://images.gr-assets.com/books/1408938052m/227570.jpg	https://images.gr-assets.com/books/1408938052s/227570.jpg	ladycottingtonspressedfairybook	1586633309	Book	543474	ladycottingtonspressedfairybook
3603	8938	18404248	18404248	26038108	29	1250034604	9781250034600.0	Chevy Stevens	2014.0	That Night	That Night	eng	3.92	11318	12955	1846	217	755	2804	5259	3920	https://images.gr-assets.com/books/1382569155m/18404248.jpg	https://images.gr-assets.com/books/1382569155s/18404248.jpg	thatnight	0385333307	Book	35238	thatnight
3604	8947	98250	98250	94708	22	915297019	9780915297020.0	John L. Parker Jr.	1978.0	Once a Runner	Once a Runner		4.05	8106	9804	940	225	535	1841	3079	4124	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	oncearunner	0915297019	Book	4100	oncearunner
3605	8951	633270	633270	3266059	25	140376410	9780140376420.0	Nancy Farmer	1994.0	The Ear, the Eye, and the Arm	The Ear, the Eye, and the Arm		3.85	12389	13107	757	396	875	3068	4762	4006	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theeartheeyeandthearm	0140376410	Book	11552	theeartheeyeandthearm
3606	8961	116356	116356	1913289	26	345418425	9780345418420.0	Larry Niven, Jerry Pournelle	1985.0	Footfall	Footfall		3.89	11054	12202	338	153	653	3045	4831	3520	https://images.gr-assets.com/books/1320440216m/116356.jpg	https://images.gr-assets.com/books/1320440216s/116356.jpg	footfall	0345323440	Book	15703	footfall
3607	8987	32428	25553227	442704	60	425136981	9780425136980.0	Leigh Nichols, Dean Koontz	1987.0	Shadow Fires	Shadow Fires	eng	3.77	9490	11663	260	182	789	3662	3917	3113	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	shadowfires	0613293401	Book	800085	shadowfires
3608	8995	8087	8087	2321293	10	441012396	9780441012400.0	Robin McKinley	1993.0	Deerskin	Deerskin	en-US	3.88	15982	17728	1124	620	1328	3806	5810	6164	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	deerskin	044100069X	Book	63030	deerskin
3609	8996	4339	4339	8018	51	679735259	9780679735250.0	Michael Herr	1977.0	Dispatches	Dispatches	en-GB	4.24	10383	11599	751	141	341	1629	3982	5506	https://images.gr-assets.com/books/1343099128m/4339.jpg	https://images.gr-assets.com/books/1343099128s/4339.jpg	dispatches	0679735259	Book	13037	dispatches
3610	8998	292740	292740	2457130	37	2266071289	9782266071280.0	Lorenzo Carcaterra	1995.0	Sleepers	Sleepers	eng	4.18	9560	10772	553	73	304	1775	4088	4532	https://images.gr-assets.com/books/1327871596m/292740.jpg	https://images.gr-assets.com/books/1327871596s/292740.jpg	sleepers	0345404114	Book	194751	sleepers
3611	9000	43357	43357	1493470	78	743484339	9780743484340.0	Mary Higgins Clark	1997.0	Pretend You Don't See Her	Pretend You Don't See Her	eng	3.86	12508	14186	445	88	606	4256	5511	3725	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	pretendyoudontseeher	0671867156	Book	67486	pretendyoudontseeher
3612	9002	402017	402017	391419	6	761117199	9780761117190.0	Anne Byrn, Anthony Loew	1999.0	The Cake Mix Doctor	The Cake Mix Doctor		3.95	9660	9730	102	308	653	2092	2793	3884	https://images.gr-assets.com/books/1404582048m/402017.jpg	https://images.gr-assets.com/books/1404582048s/402017.jpg	thecakemixdoctor	0761117199	Book	675	thecakemixdoctor
3613	9002	402017	402017	391419	6	761117199	9780761117190.0	Anne Byrn, Anthony Loew	1999.0	The Cake Mix Doctor	The Cake Mix Doctor		3.95	9660	9730	102	308	653	2092	2793	3884	https://images.gr-assets.com/books/1404582048m/402017.jpg	https://images.gr-assets.com/books/1404582048s/402017.jpg	thecakemixdoctor	0761117903	Book	108084	thecakemixdoctor
3614	9006	116236	116236	815349	58	826328091	9780826328090.0	Forrest Carter	1976.0	The Education of Little Tree	The Education of Little Tree		4.09	10632	11941	1373	238	558	2048	4096	5001	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theeducationoflittletree	0826328083	Book	132250	theeducationoflittletree
3615	9006	116236	116236	815349	58	826328091	9780826328090.0	Forrest Carter	1976.0	The Education of Little Tree	The Education of Little Tree		4.09	10632	11941	1373	238	558	2048	4096	5001	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theeducationoflittletree	0944993516	Book	529192	theeducationoflittletree
3616	9006	116236	116236	815349	58	826328091	9780826328090.0	Forrest Carter	1976.0	The Education of Little Tree	The Education of Little Tree		4.09	10632	11941	1373	238	558	2048	4096	5001	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theeducationoflittletree	0826328091	Book	6419	theeducationoflittletree
3617	9017	39916	39916	1018527	20	375714685	9780375714690.0	David B.	2002.0		Epileptic	eng	3.9	10414	10955	561	275	840	2448	3571	3821	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	nan	2844140858	Book	295013	epileptic
3618	9021	24929	24929	1130986	18	60988649	9780060988650.0	Gregory Maguire, Douglas Smith	2001.0	Lost	Lost	eng	2.8	12534	12937	921	1749	3377	4518	2237	1056	https://images.gr-assets.com/books/1407711681m/24929.jpg	https://images.gr-assets.com/books/1407711681s/24929.jpg	lost	0689855516	Book	142745	lost
3619	9021	24929	24929	1130986	18	60988649	9780060988650.0	Gregory Maguire, Douglas Smith	2001.0	Lost	Lost	eng	2.8	12534	12937	921	1749	3377	4518	2237	1056	https://images.gr-assets.com/books/1407711681m/24929.jpg	https://images.gr-assets.com/books/1407711681s/24929.jpg	lost	0531095010	Book	298817	lost
3620	9021	24929	24929	1130986	18	60988649	9780060988650.0	Gregory Maguire, Douglas Smith	2001.0	Lost	Lost	eng	2.8	12534	12937	921	1749	3377	4518	2237	1056	https://images.gr-assets.com/books/1407711681m/24929.jpg	https://images.gr-assets.com/books/1407711681s/24929.jpg	lost	0060393823	Book	102802	lost
3621	9021	24929	24929	1130986	18	60988649	9780060988650.0	Gregory Maguire, Douglas Smith	2001.0	Lost	Lost	eng	2.8	12534	12937	921	1749	3377	4518	2237	1056	https://images.gr-assets.com/books/1407711681m/24929.jpg	https://images.gr-assets.com/books/1407711681s/24929.jpg	lost	0970155409	Book	1158680	lost
3622	9022	239239	239239	1688160	61	312858868	9780312858860.0	Christopher Priest	1995.0	The Prestige	The Prestige	eng	3.87	11701	13806	1520	180	760	3362	5815	3689	https://images.gr-assets.com/books/1414195709m/239239.jpg	https://images.gr-assets.com/books/1414195709s/239239.jpg	theprestige	0312858868	Book	305130	theprestige
3623	9025	5942	5942	832960	58	375724370	9780375724370.0	Michael Ondaatje	2000.0	Anil's Ghost	Anil's Ghost	eng	3.54	11184	12605	1025	338	1340	4228	4590	2109	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	anilsghost	0375410538	Book	352627	anilsghost
3624	9025	5942	5942	832960	58	375724370	9780375724370.0	Michael Ondaatje	2000.0	Anil's Ghost	Anil's Ghost	eng	3.54	11184	12605	1025	338	1340	4228	4590	2109	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	anilsghost	0375415661	Book	453661	anilsghost
3625	9026	268559	268559	2034554	52	553582933	9780553582930.0	Dean Koontz	1993.0	Winter Moon	Winter Moon	eng	3.8	12843	13694	324	195	863	4160	4680	3796	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	wintermoon	0553582933	Book	242972	wintermoon
